buh_empresa	buh_archivo	buh_fecha	buh_bodega	buh_codigo	buh_codigo_funcional	buh_codigo_vinculado	buh_codigo_generico	buh_estatus	buh_clasificacion	buh_responsable	buh_ctv	buh_pv	buh_precio_promocion	buh_promocion_desde	buh_promocion_hasta	buh_proveedor	buh_perfil	buh_horizonte	buh_tiempo_suministro	buh_frecuencia_reposicion	buh_gdb	buh_cam	buh_etapa	buh_nuevo_buffer_sugerido	buh_comportamiento	buh_consumo	buh_buffer_calculado	buh_cobertura_buffer	buh_cobertura_inventario_proyectado	buh_cobertura_pedido_minimo	buh_dias_desabastecimiento	buh_ventas_perdidas	buh_observaciones	buh_nuevo_buffer_real	buh_posponer_alerta_buf	buh_posponer_alerta_red	buh_posponer_alerta_gdb	buh_buffer_minimo	buh_buffer_maximo	buh_pedido_minimo	buh_redondeo_pedido_minimo	buh_pedido_minimo_grupo	buh_unidad_empaque	buh_redondeo_unidad_empaque	buh_porcentaje_atencion	buh_impacto_faltante	buh_buffer_actual	buh_zona_amarilla	buh_zona_roja	buh_color_inventario_fisico	buh_color_inventario_proyectado 	buh_ultimo_buffer	buh_buffer_anterior_estacion	buh_buffer_estacional	buh_inventario_proveedor	buh_inventario_fisico	buh_estado_inventario_fisico	buh_transito	buh_negociacion	buh_produccion	buh_embarcado	buh_comprometido	buh_backorder	buh_inventario_proyectado	buh_estado_inventario_proyectado	buh_ingresos	buh_egresos	buh_pedido_calculado_auxiliar	buh_pedido_calculado	buh_pedido_promedio	buh_pedido_real	buh_calendario_estacional	buh_accion_estacional	buh_etapa_estacional	buh_tdd	buh_idd	buh_roi_pasado	buh_roi_proyectado	buh_velocity	buh_nivel_servicio	buh_ultimo_cambio	buh_nuevo_inicio_horizonte	buh_inicio_horizonte	buh_fin_horizonte	buh_ultima_transferencia_ini	buh_ultima_transferencia_fin	buh_variabilidad	buh_rojo_acumulado	buh_negro	buh_rojo	buh_amarillo	buh_verde	buh_lila	emp_nombre	bod_nombre	ach_nombre	pro_nombre	pre_nombre	pro_descripcion	pro_grupo	pro_linea	pro_sublinea	pro_modelo	pro_familia	pro_subamilia 	pro_categoria	pro_tipo	pro_marca	pro_cat_management
1	1	2016-03-04	Bodega Central Agrota	110113102507944	\N	EC-90081036202	0	0	0	0	2.49	5.40	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	1.00	0.00	0.07	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CA COJINETE 6202 B450 B530 SRM430	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113103038073	\N	EC-V555000140	0	0	0	0	2.24	8.99	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	COJINETE DE BIELA B450 488	REPUESTOS MOTOSIERRAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113103936745	\N	EC-A160001650	0	0	0	0	6.80	22.80	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	4.00	3.00	1.00	L	L	4.00	\N	\N	1000000000.00	5.00	-0.25	0.00	0.00	0.00	0.00	0.00	0.00	5.00	-0.25	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	6.80	0.00	10.27	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CUBIERTA CILINDRO B530 (62035-32112)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113104345223	\N	EC-A160002240	0	0	0	0	10.34	25.59	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	1.00	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	A	A	2.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	6.44	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CUBIERTA CILINDRO C230-ES726 (38500-32010)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113112302679	\N	EC-A172001270	0	0	0	0	19.22	54.08	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-14	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	2.00	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	A	A	3.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	7.91	0.00	1.00	2015-12-04	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CUBIERTA VENTILADOR B530 (62035-31110)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113113029934	\N	EC-A232000710	0	0	0	0	1.81	6.86	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-14	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	L	L	4.00	\N	\N	1000000000.00	4.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	-1.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	3.62	0.00	12.17	0.00	1.00	2015-12-04	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CUBIERTA FILTRO AIRE ES726 (38500-82130)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113113333173	\N	EC-A320000770	0	0	0	0	3.81	11.91	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	A	A	2.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	9.28	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CUBIERTA SILENCIADOR B45LA-C35LA (62104-32321)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113113650405	\N	EC-X411000940	0	0	0	0	40.36	75.99	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-38	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	L	L	4.00	\N	\N	1000000000.00	4.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	-1.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	80.72	0.00	3.85	0.00	1.00	2015-11-10	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CA CUCHILLA SUPERIOR 40" HT230 (18500-90002)	REPUESTOS ULTILITARIOS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113114534818	\N	EC-A509000190	0	0	0	0	2.19	5.10	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-38	54.00	\N	0.00	0.00	0.00	0.00	0.00	16	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	40.00	27.00	13.00	N	N	30.00	\N	\N	1000000000.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	\N	40.00	11.00	\N	\N	\N	\N	37.83	0.00	0.00	5.80	0.00	1.00	2015-11-10	2015-12-18	2015-12-18	2016-03-04	\N	\N	1.00	52.00	0.07	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CUERDA B450-C350-B530-BP35 (20020-75180)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113115147691	\N	EC-P021039360	0	0	0	0	9.19	23.82	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	8.00	\N	\N	Default	\N	5.00	=	1.00	\N	18.00	12.00	6.00	L	L	26.00	\N	\N	1000000000.00	21.00	-0.17	0.00	0.00	0.00	0.00	0.00	0.00	21.00	-0.17	0.00	0.00	\N	0.00	5.00	5.00	\N	\N	\N	0.00	27.57	0.00	6.95	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EJE DE ENGRANAJE B45-B450-C350 (C534000590)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113115422522	\N	EC-C534000680	0	0	0	0	3.50	11.22	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	9.00	6.00	3.00	L	L	14.00	\N	\N	1000000000.00	15.00	-0.67	0.00	0.00	0.00	0.00	0.00	0.00	15.00	-0.67	0.00	0.00	\N	0.00	2.00	\N	\N	\N	\N	0.00	21.00	0.00	9.62	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EJE DE ENGRANAJE C230	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113115705044	\N	EC-C506000160	0	0	0	0	10.07	30.00	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EJE FLEXIBLE 22F (67001-62211)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113120018220	\N	EC-A056000640	0	0	0	0	15.85	44.18	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMBRAGUE 577	REPUESTOS MOTOSIERRAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113121028075	\N	EC-V103001200	0	0	0	0	0.10	1.25	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	21.00	14.00	7.00	L	L	30.00	\N	\N	1000000000.00	27.00	-0.29	0.00	0.00	0.00	0.00	0.00	0.00	27.00	-0.29	0.00	0.00	\N	0.00	6.00	\N	\N	\N	\N	0.00	0.60	0.00	50.18	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMPAQUE AISLADOR C230-ES726	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113121258054	\N	EC-V103000850	0	0	0	0	0.31	1.50	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	21.00	14.00	7.00	L	L	30.00	\N	\N	1000000000.00	30.00	-0.43	0.00	0.00	0.00	0.00	0.00	0.00	30.00	-0.43	0.00	0.00	\N	0.00	6.00	\N	\N	\N	\N	0.00	2.79	0.00	16.75	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMPAQUE CABURA C270 (20024-83410)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113122058802	\N	EC-V103001080	0	0	0	0	1.66	6.45	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	12.00	8.00	4.00	V	V	15.00	\N	\N	1000000000.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	\N	0.00	3.00	\N	\N	\N	\N	0.00	0.00	0.00	12.59	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.07	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMPAQUE CARBURADOR ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113122346675	\N	EC-V100000410	0	0	0	0	0.75	2.68	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-38	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	40.00	27.00	13.00	L	L	50.00	\N	\N	1000000000.00	57.00	-0.43	0.00	0.00	0.00	0.00	0.00	0.00	57.00	-0.43	0.00	0.00	\N	0.00	11.00	\N	\N	\N	\N	0.00	12.75	0.00	11.23	0.00	1.00	2015-11-10	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMPAQUE CILINDRO C270 (62074-12120)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113122651911	\N	EC-V107000080	0	0	0	0	0.52	2.13	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMPAQUE CORCHO 488-577-757 (22160-33821)	REPUESTOS MOTOSIERRAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113123107690	\N	EC-V652000170	0	0	0	0	0.44	1.88	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	ENGRANAJE 488 (22154-55110)	REPUESTOS MOTOSIERRAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113123402380	\N	EC-A226000580	0	0	0	0	0.63	1.86	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-14	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	5.00	\N	\N	Default	\N	2.00	=	1.00	\N	7.00	5.00	2.00	L	L	10.00	\N	\N	1000000000.00	10.00	-0.43	0.00	0.00	0.00	0.00	0.00	0.00	10.00	-0.43	0.00	0.00	\N	0.00	2.00	\N	\N	\N	\N	0.00	1.89	0.00	8.52	0.00	1.00	2015-12-04	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	FILTRO AIRE  22F-22C	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113123725384	\N	EC-A226000670	0	0	0	0	0.53	1.78	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-38	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	11.00	7.00	4.00	L	L	14.00	\N	\N	1000000000.00	14.00	-0.27	0.00	0.00	0.00	0.00	0.00	0.00	14.00	-0.27	0.00	0.00	\N	0.00	3.00	5.00	\N	\N	\N	0.00	1.59	0.00	10.29	0.00	1.00	2015-11-10	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	FILTRO AIRE B45-B45LA (20000-81740)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113124027125	\N	EC-A226000740	0	0	0	0	0.57	1.94	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	25.00	17.00	8.00	L	L	25.00	\N	\N	1000000000.00	27.00	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	27.00	-0.08	0.00	0.00	\N	0.00	7.00	\N	\N	\N	\N	0.00	1.14	0.00	10.49	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	FILTRO AIRE C230-P230 (20018-81750)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113124533573	\N	EC-A369000070	0	0	0	0	1.99	5.10	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	10.00	\N	\N	Default	\N	5.00	=	1.00	\N	27.00	18.00	9.00	A	A	20.00	\N	\N	1000000000.00	12.00	0.56	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.56	0.00	0.00	\N	15.00	7.00	\N	\N	\N	\N	0.00	0.00	0.00	6.82	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	FILTRO GASOLINA 22F-C230-HT230-ES726 (20016-85400)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113124856858	\N	EC-A037000000	0	0	0	0	5.80	13.31	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	24.00	16.00	8.00	L	L	24.00	\N	\N	1000000000.00	29.00	-0.21	0.00	0.00	0.00	0.00	0.00	0.00	29.00	-0.21	0.00	0.00	\N	0.00	7.00	\N	\N	\N	\N	0.00	29.00	0.00	5.65	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	FILTRO GASOLINA B45-B45LA	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	110113125209582	\N	EC-A226000600	0	0	0	0	1.18	4.11	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	10.00	7.00	3.00	L	L	10.00	\N	\N	1000000000.00	12.00	-0.20	0.00	0.00	0.00	0.00	0.00	0.00	12.00	-0.20	0.00	0.00	\N	0.00	3.00	\N	\N	\N	\N	0.00	2.36	0.00	10.84	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	FILTRO AIRE M230 M231 (60023-98031)	REPUESTOS ULTILITARIOS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
